417,5766
418,54986
419,77121
420,72900
421,41857
422,61851
423,61851
424,36367
425,18839
426,62866
427,2950
428,21437,58752
429,68736
430,3707,45814
431,5485,6918
432,39780
433,41856
434,41857
435,40285
436,40281
437,29503
438,24320
439,9639,61571
440,61570
441,35228
442,24316
443,24320
444,52852
445,52852
446,1417,42414,72924
447,24316
448,56874
449,57066
450,20750
451,20750
452,55909
453,24194
454,35083
455,40285
456,6379
457,41857
458,24320
459,24320
460,40285
461,51363
462,35478
463,66980
464,5667
465,30893
466,8161
467,21436
468,75886
469,31449
470,45788
471,21436
472,33675
473,33675
474,33675
475,61964
476,77121
477,29503,62037
478,69039
479,65983
480,61939
481,51468
482,21713
483,21712
484,49786
485,81703
486,284
487,277
488,28257
489,490
490,54986
491,52852
492,46359
493,56077,62037
494,24194
495,498
496,497
497,8161
498,724
499,81703
500,41265,58767
501,21989,53444,60561
502,26960
503,62965
504,39786,81447
505,55045
506,55044
507,29616
508,20883
509,46278
510,3703
511,6767
512,64693
513,66644
514,28856
515,81052
516,58644
517,71430
518,30580
519,19226,39994
520,68387
521,81668
522,29503
523,68617
524,51362
525,35228
526,45394
527,45394
528,20076
529,20076
530,65902
531,27758
532,51363
533,29503
534,1991
535,20114
536,44928
537,51362
538,29191,33784
539,55045
540,52852
541,40281
542,40285
543,40285
544,52852
545,62037,77121
546,24194
547,72824
548,20635
549,49879
550,28135
551,37753
552,70256
553,43319
554,50157
555,55415
556,81463
557,61202
558,55365
559,64693
560,6299
561,48182
562,21956
563,21713
564,43098
565,35083
566,51362
567,64693
568,1319
569,17490
570,24194
571,27758
572,77121
573,35228
574,20420
575,62649
576,3284
577,41857
578,27757
579,27758
580,29503
581,51362
582,8551
583,79571
584,79574
585,39662
586,55909
587,66644
588,70699
589,24320
590,21956
591,40285
592,65903
593,24376,3756,31034,5014,67521,76062
594,21955
595,20420
596,20419
597,40281
598,40285
599,66980
600,5352
601,5352
602,75440
603,50264
604,48182
605,48182
606,21930
607,29549
608,20304
609,5487
610,80318
611,39537
612,39537
613,33918
614,59332
615,21930
616,59332
617,66283
618,56091
619,35773
620,26382
621,30182
622,2080
623,73274
624,19629
625,20081
626,69969
627,21389
628,22666
629,23050
630,51428
631,23685
632,24380
633,24423
634,23554
635,25126
636,26276
637,47427
638,28856
639,30141
640,31892
641,31905
642,81002
643,32694
644,32755
645,33081
646,34945
647,79566
648,37264
649,37329
650,37567
651,73998
652,40394
653,46418
654,72613
655,41029
656,41379
657,21354
658,63845
659,43125
660,45788
661,77951
662,44732
663,11861
664,45321
665,46259,61655
666,46490
667,46541
668,74746
669,50393
670,51834
671,77944
672,52630
673,52653
674,53250
675,53369
676,53946
677,54588
678,59122
679,54743
680,55357
681,57571
682,41465
683,50985
684,59357
685,60163
686,66533
687,46726
688,21835
689,65298
690,33068
691,37329
692,81052
693,77590
694,40860
695,66733
696,67418
697,69948
698,70964
699,70990
700,71009
701,73998
702,72837
703,72895
704,61166
705,77951
706,57244
707,78278
708,80264
709,80278
710,80282
711,80314
712,24297
713,80851
714,80857
715,80978
716,81316
717,81442
718,43744
719,21738
720,33474
721,59527
722,41246
723,21913
724,56129
725,60166,60168
726,5693
727,15304
728,40285
729,51363
730,40281
731,10845
732,68736
733,56077
734,40285
735,40281
736,52852
737,79358
738,20750
739,69630
740,63275
741,25296
742,21713
743,66980
744,29616
745,29184
746,20750
747,40285
748,65903
749,65902
750,20419
751,61202
752,44253
753,35083
754,56077
755,38811
756,66644
757,62953
758,35082
759,66980
760,3284
761,40281
762,13812
763,13809
764,13811
765,40285
766,21713
767,20750
768,35082
769,35083
770,21956
771,66980
772,69969
773,35083
774,21713
775,66980
776,29503
777,55045
778,51126
779,21956
780,29616
781,40281
782,40285
783,24320
784,21713
785,8161
786,20750
787,35228
788,24320
789,24316
790,8210
791,60397
792,21989,60397
793,60397
794,29503
795,6947
796,55385
797,54943
798,81605
799,54944
800,43082
801,23467
802,31259
803,81703
804,57097
805,31704
806,36367
807,60561
808,81703
809,64693
810,72895
811,66980
812,5778
813,5766
814,55267
815,61206
816,21712
817,1016,67521
818,56147
819,21713
820,31534
821,55909
822,72196
823,55045
824,43509
825,20420
826,39662
827,52626
828,35083
829,66980
830,66644
831,18078
832,80318
833,62460
834,6306
835,29616
836,5766
837,48929
838,5485
839,12307
840,13809
841,3230
842,13811
843,13812
844,41246
845,33474
846,21913
847,605
848,843
849,6265
850,5502
851,5502
852,5502
853,34377
854,37980
855,19388
856,35597
857,284
858,277
859,54986
860,858
861,36033
862,36036
863,64329
864,74556
865,65902
866,48929
867,40285
868,18085
869,40281
870,20750
871,81609
872,65903
873,3284
874,24320
875,24316
876,24316
877,55045
878,49801
879,20750
880,40285
881,6299
882,56077
883,29503
884,29503,62037
885,72900
886,55385
887,14065
888,60541
889,65902
890,52626
891,52625
892,20816
893,64148
894,47477
895,21712
896,54944
897,55045
898,39662
899,65903
900,21713
901,40281
902,54944
903,54943
904,21713
905,20750
906,20750
907,36367
908,75886
909,21414,67521
910,24320
911,20750
912,20750
913,24316
914,15305
915,29503,62037
916,56077
917,6328
918,61668
919,57427
920,59853
921,31647
922,24194
923,37066
924,37065
925,21956
926,40281
927,21956
928,21713
929,51363
930,21956
931,21713
932,29616
933,55267
934,55266
935,61206
936,21713
937,74122
938,29616
939,66980
940,20750
941,24320
942,66980
943,59332
944,19470
945,21747
946,52852
947,55909
948,40285
949,42414,10160
950,48929
951,32446
952,18085
953,21436
954,52852
955,52851
956,52852
957,77121
958,21956
959,31534
960,29503,62037
961,64666
962,14488
963,14488
964,42414
965,52852
966,15305
967,29503,62037
968,15305
969,5352
970,15305
971,71430
972,77121
973,52852
974,1412
975,1411
976,66644
977,69969
978,21713
979,29503
980,64693
981,21875
982,29616
983,21712
984,21712
985,21713
986,24320
987,6953
988,21713
989,51362
990,51363
991,41860
992,56077
993,21712
994,66980
995,21713
996,66980
997,55045
998,52852
999,52851
1000,54944
1001,54943
1002,67401
1003,35082
1004,35083
1005,52852
1006,24316
1007,20750
1008,40285
1009,40281
1010,21712
1011,61571
1012,6953
1013,21961
1014,71789
1015,27758
1016,3697,35460
1017,3697
1018,43082
1019,605
1020,64693
1021,67418
1022,15320
1023,46034
1024,77121
1025,60561
1026,65526
1027,6985
1028,33918
1029,62400
1030,26642
1031,15305
1032,24320
1033,24316
1034,20750
1035,31534
1036,24320
1037,31534
1038,70145
1039,60166
1040,35082
1041,31534
1042,29503
1043,24320
1044,5014,67521,76062
1045,6299
1046,31534
1047,24320
1048,15303
1049,80030
1050,80030
1051,81591
1052,67418
1053,34733
1054,34733
1055,40956
1056,59853
1057,68483
1058,27047
1059,30224
1060,49109
1061,15304
1062,20190,78586
1063,57162
1064,35228
1065,32877
1066,32877
1067,35228
1068,68170
1069,55044
1070,66980
1071,29616
1072,72924
1073,68483
1074,35773
1075,81703
1076,66644
1077,61206
1078,66979
1079,16379
1080,15304
1081,68414
1082,15303
1083,24320
1084,48929
1085,21713
1086,20750
1087,17649
1088,498
1089,497,13414
1090,55385
1091,66644
1092,66644
1093,44678
1094,35083
1095,724
1096,725
1097,3284
1098,33918
1099,54944
1100,43082
1101,6946
1102,795
1103,63407
1104,35228
1105,29616
1106,38045
1107,56085
1108,29616
1109,52852
1110,24320
1111,46901
1112,53444,60561
1113,50571
1114,40285
1115,29616
1116,54943
1117,6328
1118,21436
1119,61668
1120,57427
1121,28580
1122,41368
1123,44384
1124,52852
1125,21712
1126,21956
1127,52852
1128,52852
1129,52852
1130,35228
1131,21956
1132,43203
1133,24320
1134,24316
1135,75009
1136,35083
1137,29616
1138,24320
1139,27758
1140,21390
1141,46123,60397
1142,61202
1143,53806
1144,21881
1145,46045
1146,29503
1147,6953
1148,21712
1149,15817
1150,40285
1151,45733
1152,54986
1153,15815
1154,40281
1155,21713
1156,21712
1157,6946
1158,31534
1159,39786
1160,54944
1161,54943
1162,29503
1163,66644
1164,43172
1165,24320
1166,21713
1167,21956
1168,35083
1169,21713
1170,21956
1171,34377
1172,29503,62037
1173,6953
1174,29503
1175,45814,76063
1176,3284
1177,31534
1178,70145
1179,60166
1180,40281
1181,2755
1182,2754
1183,21713
1184,27758
1185,40285
1186,55045
1187,55045
1188,52310
1189,43887
1190,21989
1191,35083
1192,35082
1193,61206
1194,36367
1195,35228
1196,35460
1197,51945
1198,60400
1199,60397
1200,76062
1201,40285
1202,703
1203,65903
1204,21807
1205,33626
1206,61166
1207,80851
1208,605
1209,55909
1210,28843
1211,605
1212,66644
1213,703
1214,49798
1215,29503
1216,21712
1217,21713
1218,23436
1219,23451
1220,25717
1221,75886
1222,33918
1223,75886
1224,1324
1225,1319
1226,20190
1227,8210
1228,29307
1229,75886
1230,54986
1231,35083
1232,41857
1233,19624
1234,19624
1235,19624
1236,41857
1237,35460
1238,1757
1239,13811
1240,13812
1241,6625,45830
1242,76062
1243,35228
1244,49133,77965
1245,21988
1246,19644
1247,19644
1248,11665
1249,75886
1250,29503
1251,81084
1252,66644
1253,42414,77304
1254,51667,61571
1255,34339
1256,76062
1257,21956
1258,21758,61571
1259,61202
1260,28795,60561
1261,24316
1262,24320
1263,8290,49786
1264,8290,49786
1265,21713
1266,6953
1267,75677
1268,60541
1269,39662
1270,13740
1271,39786
1272,50865
1273,81720
1274,20750
1275,35083
1276,6299
1277,48929
1278,21747
1279,55045
1280,55045
1281,15305
1282,52852
1283,18143
1284,62850
1285,29503
1286,79776
1287,65708
1288,7655
1289,35083
1290,75886
1291,20419
1292,20420
1293,81605
1294,81609
1295,81609
1296,46278
1297,54646
1298,81703
1299,29616
1300,35082
1301,35083
1302,29616
1303,35864
1304,63408
1305,47477
1306,21763
1307,3703
1308,21763,68175
1309,75751
1310,77121
1311,8647
1312,56077
1313,29191
1314,15305
1315,49786
1316,30385
1317,31647
1318,59853
1319,48182,60168
1320,605
1321,14631
1322,24499
1323,31966
1324,32446
1325,32976
1326,21711
1327,48123
1328,23744
1329,55257
1330,58543
1331,23554
1332,72613
1333,69948
1334,40760
1335,21712
1336,52626
1337,81703
1338,7655
1339,24320
1340,68596
1341,56077
1342,66980
1343,51362
1344,53880
1345,41856
1346,41857
1347,41855
1348,21956
1349,51362
1350,51363
1351,51363
1352,65903
1353,21713
1354,40285
1355,39661
1356,39662
1357,72895
1358,8160
1359,10219
1360,76257
1361,13811
1362,21925
1363,21925
1364,21925
1365,21930
1366,21930
1367,54646
1368,46278
1369,29503
1370,43082
1371,15303
1372,381
1373,1080
1374,21426
1375,21712
1376,21713
1377,19226,29191,33784
1378,56077
1379,15305
1380,29616
1381,29616
1382,27332
1383,61746,79632
1384,66980
1385,29503
1386,41857
1387,36973
1388,36973
1389,35228
1390,35083
1391,21993
1392,37066
1393,23296
1394,40285
1395,56077,62037
1396,7656
1397,7656
1398,29503
1399,33740
1400,34733
1401,77618
1402,724
1403,13414
1404,72924
1405,6953
1406,52852
1407,5352
1408,32819
1409,76063
1410,3756,5014,67521,76062
1411,8161
1412,724
1413,14815
1414,49786,15022
1415,6953
1416,24320
1417,6946
1418,77121
1419,77121
1420,56077
1421,40281
1422,40285
1423,52852
1424,22637
1425,35773
1426,44679
1427,39662
1428,70102
1429,72900
1430,57427
1431,29503
1432,68608
1433,29547
1434,25446
1435,30176
1436,32966
1437,66533
1438,45861
1439,53000
1440,63655
1441,66464
1442,67507
1443,67590
1444,67588
1445,68495
1446,72183
1447,77811
1448,80008
1449,47477
1450,16906
1451,64693
1452,28100
1453,38660
1454,55909
1455,24320
1456,24316
1457,27758
1458,21956
1459,21712
1460,6953
1461,15424
1462,7733
1463,55045
1464,795
1465,35773
1466,21713
1467,49786
1468,72924
1469,68730
1470,68726
1471,81703
1472,29503,62037
1473,66980
1474,61571
1475,21758,58180
1476,27425
1477,11868
1478,72634
1479,55909
1480,31310
1481,6985
1482,29503
1483,72900
1484,3756,5014,67521,76062
1485,41573
1486,1488
1487,1488
1488,58057
1489,14488,72924
1490,24320
1491,40281
1492,40285
1493,75886
1494,21956
1495,41857
1496,41856
1497,41860
1498,31534
1499,24320
1500,14499
1501,31148
1502,81703
1503,77121
1504,61034
1505,72900
1506,1485
1507,1488
1508,21436
1509,31647
1510,32446
1511,1549
1512,48182
1513,64693
1514,34733
1515,50083
1516,40298
1517,37302
1518,40298
1519,30141
1520,31966
1521,35995
1522,1524
1523,45147
1524,69969
1525,37801
1526,58240
1527,77570
1528,79534
1529,23714
1530,45788
1531,65390
1532,68524
1533,72895
1534,20685
1535,75870
1536,36235
1537,22251
1538,22251
1539,22251
1540,22251
1541,5778
1542,43082
1543,5766
1544,54986
1545,56129
1546,44679
1547,21436
1548,48182
1549,56129
1550,44679
1551,2080
1552,21713
1553,6299
1554,52852
1555,2208
1556,62460
1557,61202
1558,66980
1559,35903,50605,60397
1560,29616
1561,67401
1562,68414
1563,8291
1564,35903,60397
1565,21956
1566,21955
1567,77121
1568,60561
1569,50571
1570,31531
1571,32462
1572,66644
1573,66644
1574,20076
1575,62037,77121
1576,33715
1577,24320
1578,81711
1579,29503
1580,66980
1581,1324
1582,17259
1583,17258
1584,54986
1585,38423
1586,39662
1587,39661
1588,48929
1589,11587
1590,17549
1591,51034
1592,24823
1593,25209
1594,80189
1595,29601
1596,81384
1597,71387
1598,71547
1599,63141
1600,69879
1601,19794
1602,78533
1603,23424
1604,52401
1605,75886
1606,15305
1607,39786
1608,20114
1609,63407
1610,65454
1611,29503
1612,43082
1613,33330
1614,15303
1615,38713
1616,52852
1617,21956
1618,6942
1619,55695
1620,31034,58120
1621,22528
1622,22528
1623,22528
1624,22528
1625,50575
1626,22528
1627,22528
1628,22528
1629,22528
1630,22528
1631,22528
1632,22528
1633,22528
1634,22637
1635,29616
1636,22533,24284
1637,22533
1638,60397,72924
1639,55019,68230
1640,22637
1641,22638
1642,27047
1643,22669,43082
1644,8860
1645,5113
1646,18078
1647,56085
1648,63616
1649,68483
1650,48929
1651,56077
1652,35460,75478
1653,65699
1654,32446
1655,18085
1656,35995
1657,29503,62037
1658,43990
1659,48929
1660,1324
1661,1663
1662,1048
1663,54986
1664,16851
1665,50181
1666,51114
1667,70363
1668,25915
1669,52852
1670,15651
1671,40285
1672,7655
1673,61259
1674,29503
1675,57918
1676,56077,62037
1677,20553
1678,52852
1679,24320
1680,24316
1681,52851
1682,52852
1683,52851
1684,29191,33784
1685,21712
1686,21713
1687,14121
1688,50181
1689,56203
1690,12043
1691,37029
1692,81703
1693,72924
1694,21436
1695,32536
1696,72924
1697,48929
1698,8215
1699,40285
1700,40281
1701,5766
1702,59853
1703,80030
1704,5778
1705,5778
1706,64693
1707,19229,30580
1708,19644
1709,21956
1710,27268
1711,27874
1712,8291
1713,66979
1714,21956
1715,67486
1716,68483
1717,1722
1718,6002
1719,43082
1720,29503,62037
1721,56968
1722,8210
1723,57066
1724,29503
1725,56077
1726,55045
1727,77682
1728,19336
1729,29503
1730,29503
1731,29503
1732,63407
1733,56077,62037
1734,1324
1735,1319
1736,54986
1737,77121
1738,77121
1739,77121
1740,56077
1741,56077,62037
1742,28264
1743,28264
1744,19229
1745,54944
1746,25426
1747,41342
1748,61034
1749,24818
1750,60570
1751,277
1752,11955
1753,66980
1754,66980
1755,13809
1756,13811
1757,13811
1758,13812
1759,81703
1760,35903
1761,18085
1762,48929
1763,32446
1764,35995
1765,79534
1766,37164
1767,35228
1768,32206
1769,43082
1770,68608
1771,29507
1772,52447
1773,31034
1774,287
1775,48929
1776,29503,62037
1777,60561
1778,68483
1779,29503
1780,61746
1781,80507
1782,69934
1783,46124
1784,29503,62037
1785,36367
1786,43648
1787,19229
1788,19229
1789,19226
1790,19226
1791,19226
1792,77121
1793,81703
1794,76062
1795,81703
1796,68460
1797,35903
1798,79405
1799,35083
1800,77121
1801,63616
1802,38811
1803,31034,60589
1804,8774
1805,24320
1806,35460
1807,40046,72924
1808,25296
1809,29191,33784
1810,29503
1811,21747
1812,29616
1813,35864
1814,3756,5014,67521,76062
1815,8409
1816,65903
1817,62850
1818,277
1819,56129
1820,5766
1821,75886
1822,29503,62037
1823,52851
1824,52852
1825,6299
1826,56077
1827,27758
1828,5352
1829,41265
1830,50845
1831,2126
1832,70102
1833,77121
1834,80988
1835,52851
1836,52852
1837,27757
1838,27758
1839,77121
1840,72900
1841,27249
1842,40281
1843,20420
1844,23436
1845,61034
1846,61034
1847,20421
1848,61034
1849,61034
1850,56177
1851,61571
1852,21441
1853,66980
1854,81703
1855,72895
1856,6625
1857,24717
1858,33462
1859,605
1860,23467
1861,23467
1862,23467
1863,23467
1864,71430
1865,53444
1866,62208
1867,76070
1868,29503
1869,73018
1870,56077
1871,29507
1872,24244
1873,67970
1874,66747
1875,39786
1876,68483
1877,74958
1878,67999
1879,2660,65319
1880,29503
1881,36367
1882,74491
1883,35083
1884,38718,39606,81703
1885,61746,63617
1886,8283
1887,55651
1888,21414,53259,67521
1889,36367,81703
1890,29503
1891,53939
1892,60561
1893,5014,46123,67521,76062
1894,31982
1895,53883
1896,75870
1897,1048,56805
1898,18743,29731
1899,27593,81703
1900,55695
1901,31034
1902,72924
1903,35227
1904,70440
1905,21437
1906,56077
1907,29503,62037
1908,15305
1909,71640
1910,25296
1911,51363
1912,5778
1913,15674
1914,54986
1915,29503,62037
1916,54943
1917,20750
1918,27315
1919,5766
1920,28928
1921,41427
1922,64329
1923,69625
1924,79883
1925,5778
1926,56077
1927,42414
1928,3298
1929,35995
1930,48739
1931,60437
1932,58752
1933,27525,76062
1934,81242
1935,55909
1936,62043,77121
1937,31034
1938,21956
1939,81703
1940,81703
1941,35397
1942,76260
1943,29503
1944,40281
1945,21712
1946,31148
1947,42414
1948,77121
1949,21713
1950,72924
1951,25296
1952,21881
1953,46907,81703
1954,77121
1955,75535
1956,20940
1957,55019,67521
1958,61964
1959,61964
1960,65703
1961,58057
1962,33480
1963,61571
1964,81703
1965,50571
1966,43082
1967,40467
1968,76501
1969,38423
1970,1319
1971,10219
1972,29503,62037
1973,284
1974,41427
1975,277
1976,59515
1977,74556
1978,22396
1979,44678
1980,61206
1981,44679
1982,77121
1983,30579
1984,49457,60397
1985,58752
1986,50877
1987,20413
1988,52626
1989,39786
1990,309
1991,277
1992,52625
1993,52626
1994,38425
1995,67897
1996,31034
1997,29503,62037
1998,39990
1999,19229
2000,60397
2001,27374
2002,56203
2003,68483
2004,73487
2005,29547
2006,29433
2007,29503
2008,24376,60397
2009,32462
2010,64693
2011,21437
2012,56077
2013,71539
2014,19852
2015,64618
2016,6625
2017,31034
2018,48929
2019,21468
2020,58549
2021,59820
2022,68500
2023,35995
2024,43990
2025,52653
2026,57762
2027,46726
2028,66483
2029,69844
2030,12050
2031,56077
2032,60570
2033,15320
2034,19229
2035,21437,68460
2036,60561
2037,53444
2038,53444
2039,50571
2040,31034,31271
2041,22846
2042,66765
2043,35228
2044,35083
2045,32928
2046,63008
2047,39994
2048,20750
2049,28795
2050,21989,53444
2051,48739,54048
2052,31803
2053,47996,73029
2054,51363
2055,21956
2056,60570
2057,27758,3525
2058,72824
2059,72824
2060,74326
2061,57097
2062,77121
2063,77121
2064,37189
2065,52852
2066,44928
2067,44927
2068,37112
2069,29503
2070,72924
2071,78103
2072,7655
2073,7656
2074,67401
2075,7656
2076,1324
2077,1319
2078,54986
2079,26681
2080,67401
2081,23851
2082,1080
2083,52852
2084,21956
2085,81703
2086,29839
2087,43082
2088,56085
2089,41403
2090,22260
2091,21959
2092,66644
2093,43082
2094,50866
2095,66644
2096,24101
2097,21956
2098,21955
2099,72895
2100,14865
2101,22050
2102,72915
2103,29503
2104,15616
2105,77121
2106,15617
2107,63534
2108,48456
2109,29503
2110,48929
2111,29503
2112,29503
2113,23467
2114,56085
2115,35228
2116,56077
2117,72900
2118,72924
2119,21436
2120,68483
2121,56177
2122,56077
2123,43082
2124,65903
2125,39277
2126,3389
2127,29616
2128,31034
2129,21713
2130,60166,60168
2131,28795
2132,19229
2133,277
2134,26203
2135,41163
2136,58128
2137,8169,14987
2138,55356
2139,64693
2140,49568
2141,54362
2142,54362
2143,59332
2144,34733
2145,68483
2146,75886
2147,65179
2148,2130,52869
2149,64349
2150,2130,81384
2151,11868
2152,498
2153,497,13414
2154,77121
2155,77121
2156,39387
2157,46152
2158,21747
2159,72924
2160,58752,61571
2161,51363
2162,29503
2163,52852
2164,73342
2165,41857
2166,41860
2167,41856
2168,41857
2169,21713
2170,21713
2171,21712
2172,20750
2173,39661
2174,39662
2175,61034
2176,5511
2177,40281
2178,20750
2179,40285
2180,21956
2181,22396
2182,55045
2183,58041
2184,29503
2185,19384
2186,35083
2187,17418
2188,21713
2189,31034,60589
2190,31034
2191,29503
2192,61571
2193,30148
2194,51363
2195,51523
2196,77121
2197,29507
2198,29827
2199,42414
2200,43649
2201,45418
2202,64693
2203,39786
2204,43082
2205,23467
2206,3284
2207,61571
2208,34377
2209,8840
2210,62904
2211,55902
2212,76063
2213,35083
2214,81703
2215,35773
2216,80030
2217,60397,72924
2218,20963
2219,19226
2220,56077
2221,43082
2222,5766
2223,80399
2224,57097
2225,22063
2226,65902
2227,72900
2228,12105
2229,39662
2230,18078
2231,41856
2232,41857
2233,25169
2234,41857
2235,25169
2236,25169
2237,25169
2238,25169
2239,25169
2240,25169
2241,25169
2242,25169
2243,25169
2244,25169
2245,25169
2246,64198
2247,42414,72924
2248,15817
2249,15815
2250,54986
2251,39993
2252,29503
2253,30891
2254,64436
2255,30890
2256,21956
2257,60561
2258,31531
2259,29503
2260,51363
2261,35227
2262,35228
2263,20420
2264,21713
2265,21712
2266,24320
2267,24316
2268,21712
2269,21713
2270,48929
2271,24320
2272,39786
2273,29543
2274,55385
2275,12136
2276,76062
2277,54731,67521
2278,61964
2279,29503
2280,32918
2281,81703
2282,69228
2283,67401
2284,53444
2285,74837
2286,41679
2287,31534
2288,19226,21865
2289,43649
2290,61200
2291,61202
2292,55045
2293,29503,62037
2294,81173
2295,21000
2296,69625
2297,75870
2298,6953
2299,81703
2300,27525,71430
2301,9277
2302,57097
2303,10295
2304,48929
2305,31034
2306,61034
2307,72224
2308,52852
2309,57625
2310,57097
2311,50571
2312,52852
2313,7783
2314,72895
2315,5778
2316,73487
2317,74556
2318,72900
2319,68587
2320,34494
2321,35544
2322,75870
2323,26878
2324,74803
2325,79534
2326,26681
2327,66794
2328,605
2329,74431
2330,81703
2331,66980
2332,47758
2333,61034
2334,24320
2335,40281
2336,65903
2337,39662
2338,284
2339,54986
2340,57625
2341,48929
2342,38811
2343,77618
2344,77121
2345,31034
2346,69681
2347,67216
2348,64901
2349,36878
2350,6299
2351,73274
2352,55045
2353,48929
2354,69625
2355,61034
2356,16437
2357,52851
2358,52851
2359,77682
2360,21989,53444
2361,37176
2362,28207
2363,73577
2364,60933
2365,49913
2366,51363
2367,77121
2368,53812
2369,3602
2370,50845
2371,15176
2372,55457
2373,32145
2374,66980
2375,81703
2376,28795
2377,50571
2378,61034
2379,77121
2380,44264
2381,21713
2382,60541
2383,35228
2384,21956
2385,66980
2386,20750
2387,81703
2388,62904
2389,42414
2390,61746
2391,72257
2392,56120
2393,61571
2394,40046
2395,60486
2396,52851
2397,52852
2398,29503
2399,42414
2400,12043
2401,21989
2402,7656
2403,25514
2404,17649
2405,65699
2406,7658
2407,66644
2408,68414
2409,55695
2410,31034
2411,12064
2412,12694
2413,37189
2414,40285
2415,21437
2416,40281
2417,31850
2418,81609
2419,81605
2420,29616
2421,40281
2422,20750
2423,68460
2424,43082
2425,72924
2426,24320
2427,58752
2428,52626
2429,56077
2430,29503
2431,55045
2432,35228
2433,56077
2434,77121
